protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
2463	Q96BM9	ADP-ribosylation factor-like protein 8A OS=Homo sapiens GN=ARL8A PE=1 SV=1	ARL8A	25296.7	0.0	45	71	6	1	4	2	1	131L	2.13108e+06	3.93923e+06	3.3751e+06	6.09113e+06	8.77175e+06	1.24516e+07	1.40848e+07	1.37814e+07	1.60805e+07	1.52875e+07	0.1394	0.257677	0.220775	0.398439	0.573787	0.814499	0.921332	0.901483	1.05187	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2464	P18433	Receptor-type tyrosine-protein phosphatase alpha OS=Homo sapiens GN=PTPRA PE=1 SV=2	PTPRA	101996.0	0.0	68	117	4	2	3	1	1	131L	0.0	0.0	0.0	0.0	171997.0	441500.0	825219.0	705759.0	799296.0	773644.0	0.0	0.0	0.0	0.0	0.222321	0.570676	1.06666	0.912252	1.03316	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2465	Q86UE8	Serine/threonine-protein kinase tousled-like 2 OS=Homo sapiens GN=TLK2 PE=1 SV=2	TLK2	102613.0	0.0	77	389	14	3	11	3	3	131L	417877.0	388172.0	962924.0	1.51019e+06	1.86644e+07	3.01418e+07	5.12667e+07	6.23916e+07	6.02486e+07	6.37399e+07	0.00655597	0.00608994	0.0151071	0.023693	0.292822	0.472887	0.804312	0.978848	0.945226	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2466	P35998	26S protease regulatory subunit 7 OS=Homo sapiens GN=PSMC2 PE=1 SV=3	PSMC2	56335.5	0.0	75	730	51	16	16	33	15	131L	5.54383e+06	7.81125e+06	1.53496e+07	8.61952e+07	1.48498e+08	1.75634e+08	3.31606e+08	3.49613e+08	3.6856e+08	3.65216e+08	0.0150898	0.0211037	0.0425101	0.236755	0.406444	0.481309	0.908281	0.957277	1.00925	1.0	0.0203596	0.0224775	0.0393386	0.11005	0.0548917	0.0621575	0.0917222	0.064176	0.074736	0.0
2467	E5RJU9|Q86UE4	Protein LYRIC OS=Homo sapiens GN=MTDH PE=1 SV=1|Protein LYRIC OS=Homo sapiens GN=MTDH PE=1 SV=2	MTDH	74043.7|80355.6	0.00130651	38	38	1	1	0	1	1	131L	573795.0	952558.0	1.63395e+06	3.74902e+06	2.6465e+06	2.30735e+06	1.72596e+06	1.99746e+06	1.65934e+06	2.33993e+06	0.245219	0.407089	0.69829	1.6022	1.13102	0.986076	0.737614	0.853641	0.709142	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2468	E5RGB1|E5RGT6|Q86WN1	FCH and double SH3 domains protein 1 OS=Homo sapiens GN=FCHSD1 PE=4 SV=1|FCH and double SH3 domains protein 1 OS=Homo sapiens GN=FCHSD1 PE=4 SV=1|FCH and double SH3 domains protein 1 OS=Homo sapiens GN=FCHSD1 PE=2 SV=1	FCHSD1	31962.3|71097.6|82221.8	0.00600962	32	32	2	1	1	1	1	131L	769352.0	1.25055e+06	1.30199e+06	1.2081e+06	1.76574e+06	7.96497e+06	1.12829e+07	1.2371e+07	1.40054e+07	1.88886e+07	0.0407309	0.0662063	0.0689298	0.063959	0.0934818	0.421681	0.59734	0.654944	0.741474	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2469	C9IZ93|C9J9P8|C9JF62|C9JFD2|C9JSK8|F8WD80|Q969M7	NEDD8-conjugating enzyme UBE2F OS=Homo sapiens GN=UBE2F PE=3 SV=1|NEDD8-conjugating enzyme UBE2F (Fragment) OS=Homo sapiens GN=UBE2F PE=3 SV=1|NEDD8-conjugating enzyme UBE2F (Fragment) OS=Homo sapiens GN=UBE2F PE=3 SV=1|NEDD8-conjugating enzyme UBE2F (Fragment) OS=Homo sapiens GN=UBE2F PE=3 SV=1|NEDD8-conjugating enzyme UBE2F (Fragment) OS=Homo sapiens GN=UBE2F PE=3 SV=1|NEDD8-conjugating enzyme UBE2F OS=Homo sapiens GN=UBE2F PE=4 SV=1|NEDD8-conjugating enzyme UBE2F OS=Homo sapiens GN=UBE2F PE=1 SV=1	UBE2F	21695.7|22503.0|18298.8|18820.0|20074.8|16586.8|24786.3	0.0	58	132	5	3	0	5	3	131L	129161.0	379966.0	751340.0	3.42954e+06	6.81e+06	8.11113e+06	1.13012e+07	1.07789e+07	1.2335e+07	1.36857e+07	0.00917452	0.0277638	0.0529423	0.250594	0.495741	0.592674	0.827302	0.787603	0.901103	1.0	0.0408045	0.0832335	0.20272	0.450389	0.167763	0.106579	0.173189	0.203576	0.11378	0.0
2470	Q9UKT4	F-box only protein 5 OS=Homo sapiens GN=FBXO5 PE=1 SV=1	FBXO5	61279.8	0.0	45	130	8	4	4	4	3	131L	125275.0	761971.0	3.72752e+06	8.56884e+06	1.15067e+07	1.62821e+07	2.86373e+07	2.8956e+07	2.94832e+07	2.90532e+07	0.00431192	0.0262268	0.1283	0.294936	0.396055	0.560425	0.985684	0.996656	1.0148	1.0	0.01458	0.0372954	0.135674	0.137538	0.19306	0.164943	0.267255	0.360088	0.288499	0.0
2471	Q9UKT7	F-box/LRR-repeat protein 3 OS=Homo sapiens GN=FBXL3 PE=1 SV=1	FBXL3	55203.1	0.0129957	27	54	3	1	3	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2472	Q86TI2	Dipeptidyl peptidase 9 OS=Homo sapiens GN=DPP9 PE=1 SV=3	DPP9	109082.0	0.0	60	290	12	8	3	9	8	131L	4.43389e+06	4.54688e+06	6.24742e+06	8.41069e+06	1.44065e+07	6.17579e+07	1.10469e+08	1.39141e+08	1.31461e+08	1.34703e+08	0.0315567	0.0336081	0.045734	0.0608593	0.106918	0.457313	0.81859	1.03193	0.975542	1.0	0.0603654	0.0376659	0.0419066	0.0765593	0.0745158	0.0828247	0.0830785	0.106684	0.068255	0.0
2473	Q96SB8	Structural maintenance of chromosomes protein 6 OS=Homo sapiens GN=SMC6 PE=1 SV=2	SMC6	151278.0	0.0	56	363	13	8	5	8	7	131L	1.85401e+06	2.70728e+06	5.63498e+06	5.90082e+06	9.11963e+06	3.8825e+07	6.74216e+07	6.91811e+07	6.729e+07	7.07981e+07	0.02593	0.0381398	0.0805279	0.0830287	0.130289	0.552902	0.950528	0.97716	0.956564	1.0	0.0356022	0.0468444	0.0947264	0.128951	0.13269	0.166063	0.357708	0.295502	0.279171	0.0
2474	H7BY58|P22061	Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=1|Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=4	PCMT1	34462.4|28458.2	0.0	69	418	18	9	3	15	8	131L	7.18769e+06	1.02104e+07	2.21501e+07	2.96214e+07	1.38907e+08	1.82727e+08	2.02219e+08	1.95741e+08	1.93381e+08	1.94392e+08	0.0356218	0.0521861	0.106453	0.147818	0.712922	0.936344	1.03874	1.00633	0.997711	1.0	0.0681623	0.0882891	0.247192	0.185963	0.144027	0.233535	0.220352	0.12545	0.122957	0.0
2475	G5E9V5|G5E9W7|P82650	28S ribosomal protein S22, mitochondrial OS=Homo sapiens GN=MRPS22 PE=1 SV=1|28S ribosomal protein S22, mitochondrial OS=Homo sapiens GN=MRPS22 PE=1 SV=1|28S ribosomal protein S22, mitochondrial OS=Homo sapiens GN=MRPS22 PE=1 SV=1	MRPS22	47083.5|42569.0|47154.5	0.0	57	186	5	4	2	3	3	131L	0.0	61214.3	492973.0	916040.0	1.18682e+06	3.72217e+06	1.37466e+07	1.6944e+07	2.90891e+07	2.28647e+07	0.0	0.00267724	0.0215605	0.0400636	0.0519063	0.162792	0.601217	0.741057	1.27223	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2476	Q5W0V3	Protein FAM160B1 OS=Homo sapiens GN=FAM160B1 PE=2 SV=1	FAM160B1	95836.3	0.0	50	87	2	2	0	2	2	131L	0.0	262635.0	763676.0	620749.0	2.27829e+06	4.4718e+06	7.75011e+06	9.77613e+06	1.06113e+07	1.06752e+07	0.0	0.0246024	0.0715376	0.0581488	0.213419	0.418898	0.725994	0.915782	0.994016	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2477	Q8NDI1	EH domain-binding protein 1 OS=Homo sapiens GN=EHBP1 PE=1 SV=3	EHBP1	165079.0	0.0	51	197	7	5	2	5	4	131L	601349.0	1.17538e+06	2.24084e+06	4.30409e+06	4.87315e+06	6.1615e+06	2.04653e+07	7.82273e+07	1.03255e+08	1.05714e+08	0.00568845	0.0110983	0.0212605	0.0407145	0.0460975	0.0582846	0.195827	0.739991	0.976741	1.0	0.0156068	0.0102989	0.0292561	0.0599893	0.0838339	0.102032	0.110907	0.0996829	0.0631688	0.0
2478	F5H0F9|Q9UJX4	Anaphase-promoting complex subunit 5 OS=Homo sapiens GN=ANAPC5 PE=1 SV=1|Anaphase-promoting complex subunit 5 OS=Homo sapiens GN=ANAPC5 PE=1 SV=2	ANAPC5	94618.6|96019.4	0.0	64	133	4	3	0	4	3	131L	322923.0	79809.1	1.10986e+06	2.22031e+06	6.53399e+06	1.15767e+07	2.09389e+07	2.73548e+07	2.98593e+07	3.22993e+07	0.00999783	0.00247093	0.0343618	0.0687418	0.202295	0.35842	0.648279	0.846918	0.924456	1.0	0.0313751	0.00974272	0.0527352	0.188675	0.125762	0.178481	0.338652	0.346558	0.137137	0.0
2479	Q9UJX6	Anaphase-promoting complex subunit 2 OS=Homo sapiens GN=ANAPC2 PE=1 SV=1	ANAPC2	101270.0	0.0	56	161	6	4	2	4	3	131L	362979.0	633582.0	960822.0	2.7219e+06	6.15417e+06	1.07389e+07	2.10514e+07	2.64785e+07	2.57072e+07	2.87537e+07	0.0126237	0.0220348	0.0323844	0.0946627	0.21403	0.373479	0.732129	0.920874	0.894049	1.0	0.0238594	0.083346	0.142971	0.0382493	0.0632642	0.0679782	0.1401	0.139341	0.129194	0.0
2480	Q9UJX3	Anaphase-promoting complex subunit 7 OS=Homo sapiens GN=ANAPC7 PE=1 SV=4	ANAPC7	75689.9	0.0	79	342	11	7	3	8	7	131L	401827.0	1.12039e+06	2.92194e+06	4.7796e+06	8.85736e+06	1.64902e+07	2.23349e+07	2.88732e+07	3.45254e+07	3.61047e+07	0.0108639	0.0302445	0.0769894	0.133954	0.250191	0.455364	0.619051	0.803663	0.959339	1.0	0.0248295	0.0663333	0.187758	0.189085	0.202114	0.20417	0.142029	0.221319	0.336087	0.0
2481	H0YE28|Q8IZQ5	Selenoprotein H (Fragment) OS=Homo sapiens GN=C11orf31 PE=1 SV=1|Selenoprotein H OS=Homo sapiens GN=SELH PE=1 SV=2	C11orf31|SELH	12382.8|16253.1	0.0	47	126	8	3	0	7	2	131L	5.39988e+06	5.33942e+06	1.11052e+07	2.51156e+07	3.05191e+07	3.94137e+07	5.80357e+07	5.06771e+07	5.42083e+07	5.30616e+07	0.0992424	0.0987772	0.208575	0.47314	0.573477	0.745226	1.09256	0.951461	1.02161	1.0	0.139219	0.187455	0.0574238	0.141853	0.116817	0.11849	0.150161	0.269434	0.257184	0.0
2483	P30049	ATP synthase subunit delta, mitochondrial OS=Homo sapiens GN=ATP5D PE=1 SV=2	ATP5D	18395.8	0.0	53	83	6	2	3	3	1	131L	2.35393e+07	1.72113e+07	9.39231e+06	1.17165e+07	1.54662e+07	2.05441e+07	2.89046e+07	3.10118e+07	3.45752e+07	2.78072e+07	0.846521	0.618951	0.337766	0.421349	0.556196	0.738806	1.03947	1.11525	1.24339	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2484	P30041	Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3	PRDX6	29258.2	0.0	112	718	90	14	12	48	12	131L	8.62962e+06	1.43072e+07	3.61854e+07	3.06795e+08	4.89295e+08	5.05844e+08	5.54597e+08	5.49562e+08	5.54169e+08	5.16524e+08	0.016453	0.0275269	0.0700506	0.592373	0.946879	0.978941	1.07274	1.06363	1.07282	1.0	0.0211516	0.0307677	0.0616792	0.118191	0.13821	0.120971	0.120894	0.105383	0.0789545	0.0
2485	P30040	Endoplasmic reticulum resident protein 29 OS=Homo sapiens GN=ERP29 PE=1 SV=4	ERP29	35219.6	0.0	64	318	16	6	6	10	5	131L	2.66249e+07	3.08378e+07	3.21262e+07	5.02904e+07	8.54418e+07	1.13579e+08	1.17928e+08	1.23082e+08	1.27822e+08	1.23738e+08	0.214586	0.246295	0.258438	0.405515	0.692252	0.920274	0.951838	0.993589	1.02877	1.0	0.0834948	0.128269	0.0822943	0.134324	0.161519	0.226819	0.156182	0.156783	0.244177	0.0
2486	P30043	Flavin reductase (NADPH) OS=Homo sapiens GN=BLVRB PE=1 SV=3	BLVRB	24281.9	0.0	112	758	39	12	4	26	8	131L	1.05893e+07	9.89523e+06	1.1951e+07	1.98432e+07	2.67706e+07	9.8129e+07	2.17735e+08	2.45887e+08	2.573e+08	2.36801e+08	0.0449173	0.0423351	0.0507262	0.0840047	0.113638	0.415289	0.916777	1.03513	1.08054	1.0	0.0835914	0.0653835	0.0761258	0.115515	0.131105	0.0872205	0.150717	0.184842	0.229278	0.0
2487	P30042	ES1 protein homolog, mitochondrial OS=Homo sapiens GN=C21orf33 PE=1 SV=3	C21orf33	32390.6	0.0	104	374	24	6	4	20	6	131L	9.18647e+07	7.87974e+07	8.81484e+07	1.08951e+08	1.27393e+08	1.18055e+08	1.43981e+08	1.40721e+08	1.55733e+08	1.37924e+08	0.664831	0.57392	0.634466	0.786265	0.924207	0.856671	1.04134	1.01801	1.12845	1.0	0.396447	0.396398	0.274133	0.299246	0.170372	0.267821	0.165669	0.191058	0.179859	0.0
2488	P30044	Peroxiredoxin-5, mitochondrial OS=Homo sapiens GN=PRDX5 PE=1 SV=4	PRDX5	25279.8	0.0	80	395	36	6	6	30	6	131L	4.91657e+06	2.68686e+07	6.92207e+07	9.93046e+07	1.22881e+08	1.18884e+08	1.29635e+08	1.26321e+08	1.36861e+08	1.30622e+08	0.0372747	0.204646	0.521855	0.75305	0.945485	0.898999	0.977246	0.956592	1.03172	1.0	0.050729	0.209939	0.467628	0.637189	0.815215	0.816801	0.866046	0.791897	0.906673	0.0
2489	E7EVC7|Q676U5	Autophagy-related protein 16-1 OS=Homo sapiens GN=ATG16L1 PE=1 SV=1|Autophagy-related protein 16-1 OS=Homo sapiens GN=ATG16L1 PE=1 SV=2	ATG16L1	79589.1|77844.3	0.0	96	217	4	4	0	4	4	131L	2.39526e+06	4.59027e+06	7.04931e+06	1.67961e+07	4.08462e+07	4.90172e+07	5.79573e+07	6.37005e+07	6.40057e+07	6.11784e+07	0.039152	0.0750309	0.115225	0.274543	0.667657	0.801217	0.947349	1.04123	1.04621	1.0	0.276163	0.0473753	0.0250571	0.108176	0.148477	0.124677	0.1317	0.341451	0.0936334	0.0
2490	Q9UMZ2	Synergin gamma OS=Homo sapiens GN=SYNRG PE=1 SV=2	SYNRG	161703.0	0.0	71	387	11	9	2	9	9	131L	3.31506e+06	5.66237e+06	7.2675e+06	1.0212e+07	1.5877e+07	3.48122e+07	7.14323e+07	8.50757e+07	1.01869e+08	1.02069e+08	0.0320188	0.0555688	0.0700052	0.100045	0.155719	0.341962	0.69854	0.833508	0.997	1.0	0.0315263	0.0508863	0.0559104	0.0682302	0.0888881	0.0915603	0.0844795	0.0947473	0.068805	0.0
2491	P37235|P84074	Hippocalcin-like protein 1 OS=Homo sapiens GN=HPCAL1 PE=1 SV=3|Neuron-specific calcium-binding protein hippocalcin OS=Homo sapiens GN=HPCA PE=1 SV=2	HPCAL1|HPCA	26079.6|25735.3	0.0	49	49	1	1	0	1	1	131L	556283.0	858613.0	994935.0	1.82899e+06	1.34157e+06	2.71739e+06	4.79524e+06	3.71483e+06	4.34207e+06	5.12907e+06	0.108457	0.167401	0.19398	0.356592	0.261562	0.529803	0.934914	0.72427	0.846561	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2492	A6NHB5|A6NHN7|A6NL54|Q14202	Zinc finger MYM-type protein 3 OS=Homo sapiens GN=ZMYM3 PE=1 SV=1|Zinc finger MYM-type protein 3 OS=Homo sapiens GN=ZMYM3 PE=1 SV=1|Zinc finger MYM-type protein 3 OS=Homo sapiens GN=ZMYM3 PE=1 SV=1|Zinc finger MYM-type protein 3 OS=Homo sapiens GN=ZMYM3 PE=1 SV=2	ZMYM3	175119.0|163049.0|59664.2|174892.0	0.0	48	72	3	2	1	2	2	131L	5.22897e+06	6.4958e+06	5.85215e+06	7.71588e+06	7.99993e+06	8.36222e+06	9.61456e+06	1.07817e+07	1.27964e+07	1.22942e+07	0.425319	0.528362	0.476008	0.627602	0.650706	0.680174	0.782038	0.876972	1.04084	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2493	E7EX90|Q14203	Uncharacterized protein OS=Homo sapiens GN=DCTN1 PE=1 SV=1|Dynactin subunit 1 OS=Homo sapiens GN=DCTN1 PE=1 SV=3	DCTN1	160603.0|163431.0	0.0	86	496	20	10	4	16	9	131L	2.78196e+06	3.91474e+06	5.5491e+06	1.1181e+07	1.64615e+07	3.21018e+07	1.16677e+08	2.64243e+08	3.6035e+08	4.49265e+08	0.0060603	0.00864062	0.012157	0.0250451	0.0364099	0.0701128	0.260124	0.590205	0.801865	1.0	0.0156024	0.0179267	0.0172527	0.0263306	0.0441773	0.0936076	0.0933269	0.105495	0.0396353	0.0
2494	Q14204	Cytoplasmic dynein 1 heavy chain 1 OS=Homo sapiens GN=DYNC1H1 PE=1 SV=5	DYNC1H1	601954.0	0.0	93	3332	160	75	42	117	69	131L	3.06891e+07	4.25242e+07	5.15998e+07	8.36788e+07	1.5104e+08	6.74273e+08	1.20154e+09	1.52898e+09	1.63195e+09	1.45112e+09	0.020758	0.0289225	0.0355264	0.0575777	0.104357	0.464717	0.827887	1.05263	1.1242	1.0	0.0231901	0.0261122	0.0236277	0.0330798	0.0539373	0.0377431	0.0492587	0.0660731	0.0724533	0.0
2495	P19174	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1 OS=Homo sapiens GN=PLCG1 PE=1 SV=1	PLCG1	166249.0	0.0	44	242	10	7	2	8	6	131L	2.31896e+06	7.67927e+06	4.8975e+06	8.86367e+06	8.65804e+06	6.78471e+06	4.74429e+07	7.47254e+07	8.59677e+07	9.06511e+07	0.0252087	0.0781087	0.0541684	0.0909576	0.0957294	0.0743589	0.52613	0.824318	0.947847	1.0	0.0994683	0.399969	0.0767498	0.433436	0.353335	0.241335	0.140015	0.0971555	0.119252	0.0
2496	A1L020|Q5U5Q3|Q6ZN04|Q86XN8|S4R446	RNA-binding protein MEX3A OS=Homo sapiens GN=MEX3A PE=1 SV=1|RNA-binding E3 ubiquitin-protein ligase MEX3C OS=Homo sapiens GN=MEX3C PE=1 SV=3|RNA-binding protein MEX3B OS=Homo sapiens GN=MEX3B PE=1 SV=1|RNA-binding protein MEX3D OS=Homo sapiens GN=MEX3D PE=1 SV=3|RNA-binding protein MEX3D (Fragment) OS=Homo sapiens GN=MEX3D PE=4 SV=1	MEX3A|MEX3C|MEX3B|MEX3D	58947.3|73444.9|62974.5|69078.1|54059.6	0.0	52	52	1	1	0	1	1	131L	65763.0	54578.6	690655.0	840547.0	1.37748e+06	2.25661e+06	3.95183e+06	7.087e+06	8.30255e+06	8.74712e+06	0.00751824	0.0062396	0.078958	0.0960941	0.157478	0.257983	0.451786	0.810209	0.949175	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2497	O94992	Protein HEXIM1 OS=Homo sapiens GN=HEXIM1 PE=1 SV=1	HEXIM1	46154.3	0.0	60	60	2	1	0	2	1	131L	2.62235e+06	1.81158e+06	2.84108e+06	3.38728e+06	3.70016e+06	3.4794e+06	7.53355e+06	5.56274e+06	5.4863e+06	5.85723e+06	0.447712	0.30929	0.485054	0.578307	0.631725	0.594034	1.2862	0.949721	0.93667	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2498	K7ELC7|K7EQQ9|P61353	60S ribosomal protein L27 (Fragment) OS=Homo sapiens GN=RPL27 PE=1 SV=1|60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=1|60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=2	RPL27	21272.4|13630.2|21058.5	0.00106923	40	40	2	1	1	1	1	131L	1.31035e+06	1.01287e+06	944236.0	1.28623e+06	1.86607e+06	2.41066e+06	7.88733e+06	6.50578e+06	6.92136e+06	5.87687e+06	0.222968	0.172349	0.16067	0.218863	0.317529	0.410194	1.3421	1.10702	1.17773	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2499	Q15649	Zinc finger HIT domain-containing protein 3 OS=Homo sapiens GN=ZNHIT3 PE=1 SV=2	ZNHIT3	21145.1	0.0	50	50	1	1	0	1	1	131L	513364.0	1.37689e+06	1.60736e+06	2.50287e+06	4.38226e+06	6.11881e+06	5.35302e+06	5.42178e+06	3.40651e+06	5.11081e+06	0.100447	0.269408	0.314503	0.489721	0.85745	1.19723	1.04739	1.06085	0.666531	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2500	Q15648	Mediator of RNA polymerase II transcription subunit 1 OS=Homo sapiens GN=MED1 PE=1 SV=4	MED1	198217.0	0.00931532	30	84	3	3	0	3	3	131L	795276.0	1.49566e+06	1.21755e+06	1.87707e+06	5.67818e+06	1.29644e+07	1.43207e+07	1.57863e+07	1.77309e+07	1.86846e+07	0.0425632	0.0800475	0.0651633	0.100461	0.303896	0.693855	0.766446	0.844885	0.948955	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2501	Q15645	Pachytene checkpoint protein 2 homolog OS=Homo sapiens GN=TRIP13 PE=1 SV=2	TRIP13	55050.0	0.0	82	364	17	7	3	14	6	131L	44026.1	3.14728e+06	4.63818e+06	1.07012e+07	2.57022e+07	5.16822e+07	1.33557e+08	1.97149e+08	2.20125e+08	2.16861e+08	0.000194105	0.0139636	0.0215616	0.0495581	0.120911	0.237235	0.615383	0.906034	1.01473	1.0	0.000595907	0.032754	0.0349882	0.0741008	0.142558	0.0771576	0.0600387	0.112492	0.0916104	0.0
2502	Q15643	Thyroid receptor-interacting protein 11 OS=Homo sapiens GN=TRIP11 PE=1 SV=3	TRIP11	270526.0	0.00228484	36	66	2	2	0	2	2	131L	50856.7	419975.0	417655.0	870790.0	1.72252e+06	2.9763e+06	5.23329e+06	1.23115e+07	2.56345e+07	2.8834e+07	0.00176378	0.0145653	0.0144848	0.0302001	0.0597394	0.103222	0.181498	0.42698	0.88904	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2503	Q15642	Cdc42-interacting protein 4 OS=Homo sapiens GN=TRIP10 PE=1 SV=3	TRIP10	77934.0	0.0	59	352	16	9	3	13	9	131L	1.96886e+06	4.15162e+06	5.65867e+06	8.27198e+06	1.14977e+07	5.78589e+07	1.39602e+08	1.54139e+08	1.5296e+08	1.60219e+08	0.011438	0.0250071	0.0355167	0.0518875	0.072304	0.36186	0.871461	0.964012	0.954801	1.0	0.029201	0.0413924	0.0376029	0.0397543	0.0449344	0.0623187	0.0516689	0.113707	0.0640267	0.0
2504	Q7Z2Z2	Elongation factor Tu GTP-binding domain-containing protein 1 OS=Homo sapiens GN=EFTUD1 PE=1 SV=2	EFTUD1	144765.0	0.0	72	431	15	10	1	13	9	131L	2.03487e+06	4.4468e+06	5.73173e+06	8.20441e+06	7.69422e+06	2.03856e+07	7.16574e+07	8.44039e+07	1.04754e+08	9.62979e+07	0.0212576	0.0460435	0.0599798	0.0856214	0.0797465	0.21225	0.745994	0.876306	1.07886	1.0	0.0274028	0.0739655	0.0769447	0.0957153	0.0727398	0.171479	0.0895731	0.115451	0.536394	0.0
2505	O95487	Protein transport protein Sec24B OS=Homo sapiens GN=SEC24B PE=1 SV=2	SEC24B	147466.0	0.0	50	217	7	5	1	5	4	131L	937271.0	1.38546e+06	3.08172e+06	4.27731e+06	7.43494e+06	8.59625e+06	1.63412e+07	3.18389e+07	3.4931e+07	3.88088e+07	0.0231864	0.0356997	0.0794077	0.110215	0.191579	0.221502	0.420647	0.820404	0.900078	1.0	0.068166	0.0813109	0.0923468	0.0866433	0.102529	0.252242	0.118519	0.0766686	0.114543	0.0
2506	O95486	Protein transport protein Sec24A OS=Homo sapiens GN=SEC24A PE=1 SV=2	SEC24A	127576.0	0.0	67	339	16	7	4	11	6	131L	1.24266e+06	1.21799e+06	3.58948e+06	4.7232e+06	7.31392e+06	2.28614e+07	6.6333e+07	8.1114e+07	8.68591e+07	8.84895e+07	0.0132568	0.0129358	0.0405082	0.0540151	0.0826071	0.258613	0.748872	0.916534	0.982028	1.0	0.0417723	0.0488603	0.0747029	0.0678359	0.106228	0.118002	0.122297	0.117675	0.134403	0.0
2507	C9JVE2|Q96GG9	DCN1-like protein OS=Homo sapiens GN=DCUN1D1 PE=1 SV=1|DCN1-like protein 1 OS=Homo sapiens GN=DCUN1D1 PE=1 SV=1	DCUN1D1	33327.6|36062.2	0.0	96	269	9	4	2	7	4	131L	377522.0	1.11982e+06	1.08979e+06	2.26334e+06	1.61959e+07	5.51935e+07	7.55131e+07	7.77235e+07	7.81724e+07	6.73281e+07	0.00552826	0.0163645	0.0160993	0.0339914	0.24262	0.81977	1.11977	1.15297	1.15747	1.0	0.0123151	0.0419075	0.0270863	0.0383231	0.132411	0.404932	0.337044	0.293539	0.157018	0.0
2508	K7EMU7|K7EN45|Q13526	Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens GN=PIN1 PE=1 SV=1|Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 (Fragment) OS=Homo sapiens GN=PIN1 PE=1 SV=1|Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 OS=Homo sapiens GN=PIN1 PE=1 SV=1	PIN1	18298.4|11369.9|20637.6	0.0	77	115	6	2	2	4	2	131L	2.85882e+06	2.69779e+06	3.77817e+06	5.95519e+06	1.02077e+07	1.89805e+07	3.54114e+07	3.72921e+07	4.31143e+07	4.06954e+07	0.0702492	0.0662922	0.0928403	0.146336	0.250833	0.466404	0.870156	0.916372	1.05944	1.0	0.0378299	0.0521109	0.07521	0.0567952	0.0578271	0.0847736	0.0930616	0.164824	0.143404	0.0
